"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2016","523.73","525.18","532.87","521.01","127.79M","-0.25%"
"Mar 09, 2016","525.02","527.06","528.22","521.86","120.41M","-0.39%"
"Mar 08, 2016","527.06","527.21","532.37","522.58","125.45M","-0.03%"
"Mar 07, 2016","527.20","528.40","535.30","519.29","117.12M","-0.23%"
"Mar 04, 2016","528.40","517.63","528.40","517.61","90.28M","2.13%"
"Mar 03, 2016","517.40","512.08","519.01","511.60","81.51M","1.04%"
"Mar 02, 2016","512.06","514.84","521.32","508.64","96.08M","-0.58%"
"Mar 01, 2016","515.04","512.17","519.61","511.94","115.99M","0.56%"
"Feb 29, 2016","512.18","507.19","512.33","503.33","156.90M","0.98%"
"Feb 26, 2016","507.21","498.01","509.21","498.01","136.29M","1.93%"
"Feb 25, 2016","497.61","486.19","499.51","486.19","85.00M","2.36%"
"Feb 24, 2016","486.16","502.43","502.43","486.12","94.12M","-3.26%"
"Feb 23, 2016","502.53","505.94","507.33","500.80","92.96M","-0.72%"
"Feb 22, 2016","506.16","492.42","506.16","492.42","81.19M","2.84%"
"Feb 19, 2016","492.17","500.48","500.53","491.60","96.14M","-1.68%"
"Feb 18, 2016","500.57","496.90","505.79","496.27","104.86M","0.75%"
"Feb 17, 2016","496.84","475.76","496.84","475.61","141.20M","4.43%"
"Feb 16, 2016","475.76","483.63","491.19","475.71","135.37M","-1.53%"
"Feb 15, 2016","483.17","466.93","483.89","466.93","126.58M","3.56%"
"Feb 12, 2016","466.58","459.99","468.84","459.95","145.46M","1.47%"
"Feb 11, 2016","459.84","474.94","474.94","458.53","90.51M","-3.19%"
"Feb 10, 2016","474.99","477.24","479.66","471.82","107.68M","-0.47%"
"Feb 09, 2016","477.24","481.61","486.97","474.26","132.36M","-0.90%"
"Feb 08, 2016","481.58","503.14","505.53","481.57","244.63M","-4.29%"
"Feb 05, 2016","503.15","494.89","506.15","492.51","114.65M","1.66%"
"Feb 04, 2016","494.94","481.96","496.04","481.96","113.34M","2.71%"
"Feb 03, 2016","481.89","480.48","490.67","479.94","87.00M","0.30%"
"Feb 02, 2016","480.45","493.68","493.88","480.28","93.59M","-2.88%"
"Feb 01, 2016","494.68","500.43","501.16","492.05","100.12M","-1.14%"
"Jan 29, 2016","500.38","494.79","500.48","491.16","103.48M","1.50%"
"Jan 28, 2016","492.99","485.47","499.66","485.34","104.88M","1.55%"
"Jan 27, 2016","485.47","488.90","489.28","480.70","78.35M","-0.68%"
"Jan 26, 2016","488.80","483.69","488.80","471.91","78.34M","1.04%"
"Jan 25, 2016","483.75","488.93","491.21","480.38","73.01M","-1.05%"
"Jan 22, 2016","488.89","468.21","488.89","468.21","100.54M","4.51%"
"Jan 21, 2016","467.80","455.98","470.47","455.98","106.07M","2.38%"
"Jan 20, 2016","456.92","480.20","480.20","456.82","106.70M","-4.85%"
"Jan 19, 2016","480.20","466.57","481.91","466.57","91.76M","2.95%"
"Jan 18, 2016","466.46","471.97","474.53","465.27","85.12M","-1.17%"
"Jan 15, 2016","471.97","478.49","481.08","464.64","102.55M","-1.36%"
"Jan 14, 2016","478.47","489.27","489.27","471.64","103.59M","-2.22%"
"Jan 13, 2016","489.32","486.30","495.76","486.30","78.22M","0.64%"
"Jan 12, 2016","486.22","488.05","493.00","478.06","103.18M","-0.38%"
"Jan 11, 2016","488.09","496.64","496.64","486.83","79.82M","-1.74%"
"Jan 08, 2016","496.71","498.60","506.06","496.15","76.80M","-0.37%"
"Jan 07, 2016","498.56","512.93","513.04","489.28","103.83M","-2.88%"
"Jan 06, 2016","513.35","520.30","521.74","510.59","67.70M","-1.33%"
"Jan 05, 2016","520.27","530.64","533.81","520.27","63.68M","-1.95%"
"Jan 04, 2016","530.60","538.87","538.87","525.99","44.04M","-1.55%"
"Dec 30, 2015","538.98","539.11","540.57","536.96","31.64M","-0.02%"
"Dec 29, 2015","539.11","533.05","539.81","532.25","28.19M","1.15%"
"Dec 28, 2015","533.00","536.87","540.35","532.03","23.79M","-0.72%"
"Dec 23, 2015","536.86","521.30","537.24","521.30","44.76M","3.02%"
"Dec 22, 2015","521.10","523.20","524.13","517.55","35.91M","-0.40%"
"Dec 21, 2015","523.20","523.38","526.99","517.09","44.61M","-0.06%"
"Dec 18, 2015","523.49","534.54","534.54","522.00","90.07M","-2.13%"
"Dec 17, 2015","534.87","539.31","544.05","534.07","107.18M","-0.78%"
"Dec 16, 2015","539.09","536.53","540.41","531.03","78.87M","0.47%"
"Dec 15, 2015","536.56","520.86","537.00","520.85","77.43M","3.02%"
"Dec 14, 2015","520.81","528.58","531.91","519.91","101.49M","-1.47%"
"Dec 11, 2015","528.60","537.70","539.06","528.30","66.68M","-1.68%"
"Dec 10, 2015","537.64","543.46","543.46","535.50","63.78M","-1.07%"
"Dec 09, 2015","543.47","539.12","543.99","533.12","87.87M","0.82%"
"Dec 08, 2015","539.03","548.45","548.45","536.24","95.29M","-1.72%"
"Dec 07, 2015","548.44","546.83","552.79","546.83","74.36M","0.30%"
"Dec 04, 2015","546.81","557.01","559.05","545.61","91.77M","-1.83%"
"Dec 03, 2015","557.00","566.10","568.82","557.00","93.25M","-1.61%"
"Dec 02, 2015","566.10","565.76","567.74","563.61","77.55M","0.03%"
"Dec 01, 2015","565.95","561.82","566.87","561.24","76.57M","0.73%"
"Nov 30, 2015","561.85","559.56","563.06","557.38","117.95M","0.40%"
"Nov 27, 2015","559.61","562.51","562.64","557.85","46.92M","-0.52%"
"Nov 26, 2015","562.53","558.52","563.07","558.19","52.53M","0.79%"
"Nov 25, 2015","558.13","558.16","561.03","555.59","46.81M","-0.01%"
"Nov 24, 2015","558.16","558.09","559.41","552.01","60.04M","0.01%"
"Nov 23, 2015","558.12","558.14","563.47","554.23","69.36M","-0.24%"
"Nov 20, 2015","559.47","562.08","563.01","558.68","46.60M","-0.46%"
"Nov 19, 2015","562.03","561.70","567.86","561.42","67.79M","0.07%"
"Nov 18, 2015","561.64","556.22","562.68","553.68","58.54M","0.98%"
"Nov 17, 2015","556.21","547.87","557.88","547.75","55.15M","1.55%"
"Nov 16, 2015","547.74","543.73","550.56","540.09","54.39M","0.72%"
"Nov 13, 2015","543.82","546.22","551.30","543.02","57.93M","-0.48%"
"Nov 12, 2015","546.46","558.39","558.39","546.46","65.61M","-2.17%"
"Nov 11, 2015","558.56","558.88","562.99","558.55","62.94M","-0.07%"
"Nov 10, 2015","558.93","563.40","563.45","556.92","63.92M","-0.80%"
"Nov 09, 2015","563.45","562.42","568.52","562.25","76.96M","0.19%"
"Nov 06, 2015","562.36","564.54","567.13","561.87","55.44M","-0.40%"
"Nov 05, 2015","564.64","569.57","569.99","563.82","62.28M","-0.84%"
"Nov 04, 2015","569.43","559.22","571.35","559.22","110.12M","1.93%"
"Nov 03, 2015","558.67","552.06","558.79","551.58","60.44M","1.20%"
"Nov 02, 2015","552.05","549.10","552.54","548.13","54.88M","0.54%"
"Oct 30, 2015","549.11","549.17","555.25","547.61","58.03M","-0.11%"
"Oct 29, 2015","549.72","557.20","557.20","547.79","54.72M","-1.34%"
"Oct 28, 2015","557.20","550.67","558.65","546.68","69.49M","1.18%"
"Oct 27, 2015","550.69","558.85","558.85","549.53","59.73M","-1.45%"
"Oct 26, 2015","558.80","560.39","564.26","557.28","58.00M","-0.28%"
"Oct 23, 2015","560.37","551.89","564.07","551.88","64.64M","1.54%"
"Oct 22, 2015","551.89","550.41","551.89","543.96","65.03M","0.28%"
"Oct 21, 2015","550.33","549.10","552.07","544.19","48.92M","0.21%"
"Oct 20, 2015","549.15","549.90","550.16","544.79","54.17M","-0.25%"
"Oct 19, 2015","550.53","550.20","554.37","547.27","42.23M","0.06%"
"Oct 16, 2015","550.21","550.35","555.33","550.21","52.03M","-0.02%"
"Oct 15, 2015","550.32","544.11","550.41","543.10","55.79M","1.14%"
"Oct 14, 2015","544.11","545.50","547.10","540.97","55.98M","-0.25%"
"Oct 13, 2015","545.50","548.96","548.96","541.99","79.01M","-0.61%"
"Oct 12, 2015","548.86","555.16","558.09","547.84","62.18M","-1.13%"
"Oct 09, 2015","555.16","551.30","561.28","551.30","93.81M","0.71%"
"Oct 08, 2015","551.25","559.36","559.36","547.54","89.69M","-1.46%"
"Oct 07, 2015","559.41","548.11","559.50","548.11","96.63M","1.93%"
"Oct 06, 2015","548.82","537.42","550.41","535.22","77.17M","2.13%"
"Oct 05, 2015","537.37","518.20","537.37","518.20","79.87M","3.80%"
"Oct 02, 2015","517.72","522.19","525.99","516.14","82.02M","-0.86%"
"Oct 01, 2015","522.20","517.70","525.99","517.70","94.98M","0.87%"
"Sep 30, 2015","517.70","507.30","517.73","507.30","96.24M","2.06%"
"Sep 29, 2015","507.25","506.09","510.26","499.05","85.33M","0.21%"
"Sep 28, 2015","506.18","515.69","516.99","506.18","67.08M","-1.89%"
"Sep 25, 2015","515.95","503.75","517.71","503.75","59.58M","2.45%"
"Sep 24, 2015","503.60","512.33","515.25","503.28","82.67M","-1.69%"
"Sep 23, 2015","512.28","516.17","517.40","512.28","63.60M","-0.75%"
"Sep 22, 2015","516.17","523.84","524.25","513.22","128.10M","-1.49%"
"Sep 21, 2015","523.98","521.09","527.39","519.79","66.06M","0.56%"
"Sep 18, 2015","521.07","529.55","529.55","519.17","103.43M","-1.60%"
"Sep 17, 2015","529.53","525.67","530.52","525.67","56.95M","0.81%"
"Sep 16, 2015","525.28","516.27","525.72","516.27","89.74M","1.76%"
"Sep 15, 2015","516.22","512.54","516.22","509.01","82.00M","0.73%"
"Sep 14, 2015","512.50","516.83","520.00","510.37","62.77M","-0.84%"
"Sep 11, 2015","516.82","522.78","524.13","515.69","92.86M","-1.14%"
"Sep 10, 2015","522.77","534.39","534.39","522.08","120.06M","-2.20%"
"Sep 09, 2015","534.53","527.99","537.75","527.99","111.12M","1.24%"
"Sep 08, 2015","527.98","518.53","530.57","518.53","65.01M","1.82%"
"Sep 07, 2015","518.53","520.70","525.87","518.04","56.31M","-0.34%"
"Sep 04, 2015","520.31","534.88","534.88","520.23","71.62M","-2.76%"
"Sep 03, 2015","535.08","521.38","535.15","521.38","91.18M","2.65%"
"Sep 02, 2015","521.29","521.79","527.23","517.26","80.91M","-0.10%"
"Sep 01, 2015","521.80","532.56","534.17","521.01","97.33M","-1.97%"
"Aug 31, 2015","532.26","531.79","532.32","526.60","64.79M","0.04%"
"Aug 28, 2015","532.04","525.44","535.71","524.29","99.26M","1.26%"
"Aug 27, 2015","525.41","516.09","527.90","516.09","104.24M","1.94%"
"Aug 26, 2015","515.40","511.57","523.17","500.81","98.78M","0.73%"
"Aug 25, 2015","511.66","497.90","517.99","497.90","107.09M","2.76%"
"Aug 24, 2015","497.90","522.89","522.90","484.15","141.69M","-5.20%"
"Aug 21, 2015","525.22","533.63","533.63","522.96","73.05M","-1.61%"
"Aug 20, 2015","533.82","543.85","543.85","533.82","75.47M","-1.85%"
"Aug 19, 2015","543.87","549.38","549.65","543.11","62.38M","-1.00%"
"Aug 18, 2015","549.38","549.66","551.56","547.83","73.97M","-0.05%"
"Aug 17, 2015","549.68","549.86","554.23","548.32","68.01M","-0.03%"
"Aug 14, 2015","549.86","557.88","557.93","548.86","73.04M","-1.44%"
"Aug 13, 2015","557.90","555.61","563.14","555.61","64.01M","0.49%"
"Aug 12, 2015","555.20","560.95","560.95","552.18","72.79M","-1.03%"
"Aug 11, 2015","560.99","571.60","574.26","560.84","70.45M","-1.87%"
"Aug 10, 2015","571.66","573.16","573.17","567.03","58.66M","-0.26%"
"Aug 07, 2015","573.17","571.17","575.98","571.17","65.54M","0.35%"
"Aug 06, 2015","571.17","579.22","579.35","570.81","91.54M","-1.39%"
"Aug 05, 2015","579.22","574.25","580.03","574.06","105.02M","0.91%"
"Aug 04, 2015","574.00","575.03","575.35","571.26","136.77M","-0.18%"
"Aug 03, 2015","575.03","574.43","578.44","572.73","89.11M","0.10%"
"Jul 31, 2015","574.48","577.69","578.20","571.55","92.16M","-0.56%"
"Jul 30, 2015","577.69","574.62","580.41","574.62","74.63M","0.55%"
"Jul 29, 2015","574.52","564.54","574.52","564.54","81.78M","1.79%"
"Jul 28, 2015","564.44","563.01","569.52","563.01","63.29M","0.28%"
"Jul 27, 2015","562.89","577.32","577.32","562.89","61.21M","-2.53%"
"Jul 24, 2015","577.50","581.16","581.98","577.43","41.24M","-0.62%"
"Jul 23, 2015","581.10","580.57","583.59","579.58","60.25M","0.10%"
"Jul 22, 2015","580.53","586.64","586.64","579.38","66.00M","-1.04%"
"Jul 21, 2015","586.62","584.23","587.97","583.70","76.67M","0.41%"
"Jul 20, 2015","584.23","584.48","591.07","583.18","77.53M","-0.05%"
"Jul 17, 2015","584.53","587.27","590.66","583.59","111.97M","-0.46%"
"Jul 16, 2015","587.23","585.31","589.11","584.72","154.56M","0.44%"
"Jul 15, 2015","584.63","582.18","586.82","581.65","54.00M","0.42%"
"Jul 14, 2015","582.17","577.09","582.17","574.90","61.40M","0.87%"
"Jul 13, 2015","577.15","573.23","580.26","573.21","74.95M","0.68%"
"Jul 10, 2015","573.23","566.49","577.00","566.49","80.87M","1.34%"
"Jul 09, 2015","565.67","558.16","567.32","558.16","94.93M","1.36%"
"Jul 08, 2015","558.06","555.37","559.99","552.89","74.39M","0.49%"
"Jul 07, 2015","555.32","559.77","560.19","555.05","57.44M","-0.79%"
"Jul 06, 2015","559.76","566.22","566.22","558.27","45.88M","-1.18%"
"Jul 03, 2015","566.45","571.01","571.01","565.00","34.77M","-0.82%"
"Jul 02, 2015","571.15","568.79","571.89","567.36","50.41M","0.43%"
"Jul 01, 2015","568.69","569.77","574.98","568.67","68.03M","0.05%"
"Jun 30, 2015","568.41","571.48","571.57","564.44","64.53M","-0.59%"
"Jun 29, 2015","571.79","582.28","582.28","565.38","55.89M","-1.83%"
"Jun 26, 2015","582.46","583.39","584.52","577.87","47.69M","-0.18%"
"Jun 25, 2015","583.49","586.07","588.09","581.22","43.03M","-0.47%"
"Jun 24, 2015","586.23","583.31","586.74","582.93","51.22M","0.50%"
"Jun 23, 2015","583.31","578.92","584.10","578.30","64.20M","0.76%"
"Jun 22, 2015","578.91","571.64","579.26","571.64","54.32M","1.27%"
"Jun 19, 2015","571.64","569.09","571.64","567.45","102.91M","0.54%"
"Jun 18, 2015","568.55","571.55","571.55","565.30","83.84M","-0.54%"
"Jun 17, 2015","571.64","568.82","572.28","568.67","64.28M","0.50%"
"Jun 16, 2015","568.80","567.08","568.89","561.57","52.76M","0.31%"
"Jun 15, 2015","567.05","575.11","575.11","566.71","48.35M","-1.44%"
"Jun 12, 2015","575.36","583.76","583.76","575.36","62.26M","-1.49%"
"Jun 11, 2015","584.07","582.27","587.00","582.10","61.32M","0.30%"
"Jun 10, 2015","582.30","582.08","582.62","579.42","56.12M","0.05%"
"Jun 09, 2015","581.99","588.80","588.80","578.58","73.79M","-1.17%"
"Jun 08, 2015","588.88","587.30","588.97","584.78","71.88M","0.26%"
"Jun 05, 2015","587.34","586.04","588.74","580.18","64.66M","0.19%"
"Jun 04, 2015","586.24","591.70","591.77","584.47","52.43M","-0.99%"
"Jun 03, 2015","592.10","587.49","593.26","586.31","69.48M","0.78%"
"Jun 02, 2015","587.50","581.50","587.50","578.16","87.49M","1.02%"
"Jun 01, 2015","581.58","581.93","597.36","576.08","58.82M","-0.05%"
"May 29, 2015","581.86","582.44","584.02","578.76","73.12M","-0.07%"
"May 28, 2015","582.29","584.26","584.57","578.14","62.46M","-0.32%"
"May 27, 2015","584.15","580.81","584.65","578.53","57.83M","0.58%"
"May 26, 2015","580.81","589.57","589.57","580.52","65.39M","-1.49%"
"May 22, 2015","589.57","590.29","593.88","586.68","66.59M","-0.12%"
"May 21, 2015","590.29","588.17","590.31","587.43","94.83M","0.30%"
"May 20, 2015","588.50","589.00","589.94","585.80","78.39M","-0.03%"
"May 19, 2015","588.66","590.69","594.18","587.53","60.10M","-0.34%"
"May 18, 2015","590.67","591.18","595.13","589.24","66.63M","-0.08%"
"May 15, 2015","591.12","595.42","598.03","590.70","55.20M","-0.85%"
"May 13, 2015","596.17","590.11","598.17","590.11","88.32M","1.06%"
"May 12, 2015","589.92","592.68","592.69","586.13","94.93M","-0.49%"
"May 11, 2015","592.80","586.57","594.16","586.57","86.42M","1.06%"
"May 08, 2015","586.56","579.97","587.21","579.97","92.52M","1.13%"
"May 07, 2015","579.98","584.47","585.27","579.15","143.08M","-0.77%"
"May 06, 2015","584.50","586.67","592.50","583.57","172.42M","-0.41%"
"May 05, 2015","586.88","586.44","588.02","582.45","92.82M","0.07%"
"May 04, 2015","586.45","578.03","587.64","577.94","74.74M","1.45%"
"Apr 30, 2015","578.04","571.49","579.48","571.17","98.73M","1.15%"
"Apr 29, 2015","571.49","583.55","585.12","571.27","93.30M","-2.07%"
"Apr 28, 2015","583.55","589.76","589.76","583.39","56.94M","-1.06%"
"Apr 27, 2015","589.79","589.81","590.55","583.63","55.04M","-0.00%"
"Apr 24, 2015","589.81","590.65","593.85","587.23","54.90M","-0.14%"
"Apr 23, 2015","590.65","585.10","591.08","580.83","66.03M","0.95%"
"Apr 22, 2015","585.07","593.82","593.88","584.11","49.03M","-1.53%"
"Apr 21, 2015","594.18","590.65","595.95","590.65","55.05M","0.60%"
"Apr 20, 2015","590.65","590.37","594.14","588.96","47.39M","0.01%"
"Apr 17, 2015","590.59","599.14","599.14","589.04","55.58M","-1.43%"
"Apr 16, 2015","599.18","600.73","605.85","598.84","83.58M","-0.24%"
"Apr 15, 2015","600.64","596.02","600.64","596.00","95.93M","0.80%"
"Apr 14, 2015","595.87","596.96","599.44","592.91","57.35M","-0.18%"
"Apr 13, 2015","596.97","596.59","599.02","594.42","72.78M","0.07%"
"Apr 10, 2015","596.58","585.90","596.58","585.90","76.54M","1.83%"
"Apr 09, 2015","585.86","583.93","586.99","580.65","56.88M","0.31%"
"Apr 08, 2015","584.05","586.68","590.22","583.22","77.67M","-0.45%"
"Apr 07, 2015","586.71","564.57","586.93","563.98","81.72M","4.05%"
"Apr 01, 2015","563.86","561.09","565.24","557.26","34.98M","0.49%"
"Mar 31, 2015","561.09","562.37","565.49","558.31","64.20M","-0.14%"
"Mar 30, 2015","561.86","559.29","563.66","558.40","49.80M","0.58%"
"Mar 27, 2015","558.64","554.13","559.01","554.13","76.62M","0.81%"
"Mar 26, 2015","554.13","558.65","561.47","551.53","92.49M","-0.84%"
"Mar 25, 2015","558.84","562.55","562.56","557.34","80.20M","-0.66%"
"Mar 24, 2015","562.54","564.33","564.56","560.47","71.40M","-0.33%"
"Mar 23, 2015","564.41","565.11","565.92","560.90","87.71M","-0.15%"
"Mar 20, 2015","565.27","556.86","565.34","556.11","110.04M","1.51%"
"Mar 19, 2015","556.84","560.32","565.42","555.42","86.57M","-0.60%"
"Mar 18, 2015","560.22","554.82","560.58","554.82","77.55M","1.00%"
"Mar 17, 2015","554.68","553.50","558.19","553.50","72.63M","0.22%"
"Mar 16, 2015","553.48","554.13","554.48","549.54","75.58M","-0.13%"
"Mar 13, 2015","554.18","555.51","558.62","552.66","74.02M","-0.23%"
"Mar 12, 2015","555.47","551.50","560.45","551.50","99.11M","0.72%"
"Mar 11, 2015","551.50","546.93","552.60","546.74","78.67M","0.84%"
"Mar 10, 2015","546.93","556.96","558.02","544.71","102.69M","-1.80%"
"Mar 09, 2015","556.96","560.96","561.23","555.67","86.73M","-0.72%"
"Mar 06, 2015","561.02","559.25","564.24","559.22","104.63M","0.29%"
"Mar 05, 2015","559.39","552.46","559.79","552.45","75.70M","1.26%"
"Mar 04, 2015","552.45","560.07","560.07","550.30","95.40M","-1.37%"
"Mar 03, 2015","560.11","556.52","560.71","556.39","66.67M","0.72%"
"Mar 02, 2015","556.13","557.68","562.00","553.90","66.26M","-0.27%"
"Feb 27, 2015","557.66","561.62","561.86","556.02","84.79M","-0.70%"
"Feb 26, 2015","561.61","560.91","562.67","559.52","54.73M","0.14%"
"Feb 25, 2015","560.80","557.05","561.27","555.11","67.20M","0.60%"
"Feb 24, 2015","557.44","556.86","558.48","552.75","81.43M","0.10%"
"Feb 23, 2015","556.86","557.34","562.92","554.68","70.42M","-0.07%"
"Feb 20, 2015","557.24","558.33","561.13","556.13","72.99M","-0.19%"
"Feb 19, 2015","558.31","564.17","564.82","556.99","85.49M","-1.05%"
"Feb 18, 2015","564.25","560.71","566.69","560.63","88.66M","0.64%"
"Feb 17, 2015","560.67","565.03","566.65","560.14","87.09M","-0.77%"
"Feb 16, 2015","565.04","561.50","565.44","561.49","80.55M","0.67%"
"Feb 13, 2015","561.28","556.48","561.30","554.62","127.18M","0.87%"
"Feb 12, 2015","556.44","549.37","558.90","549.37","99.89M","1.29%"
"Feb 11, 2015","549.35","560.62","566.08","549.26","111.00M","-2.01%"
"Feb 10, 2015","560.63","563.88","565.11","558.26","86.30M","-0.57%"
"Feb 09, 2015","563.83","561.65","564.32","557.78","77.56M","0.36%"
"Feb 06, 2015","561.81","558.56","562.19","555.87","91.63M","0.58%"
"Feb 05, 2015","558.56","551.97","560.11","548.52","112.16M","1.19%"
"Feb 04, 2015","551.97","560.76","561.71","549.47","182.21M","-1.60%"
"Feb 03, 2015","560.96","550.25","560.96","550.17","119.37M","2.37%"
"Feb 02, 2015","547.98","542.57","550.68","540.64","80.11M","1.03%"
"Jan 30, 2015","542.37","543.43","546.37","540.03","68.03M","-0.12%"
"Jan 29, 2015","543.00","545.52","545.78","541.00","58.45M","-0.47%"
"Jan 28, 2015","545.57","544.12","550.40","544.08","69.93M","0.29%"
"Jan 27, 2015","544.00","549.61","551.10","542.10","74.76M","-1.02%"
"Jan 26, 2015","549.62","549.05","550.28","541.46","71.63M","0.01%"
"Jan 23, 2015","549.57","546.37","551.52","545.92","88.37M","0.59%"
"Jan 22, 2015","546.37","541.02","546.80","539.96","76.62M","1.06%"
"Jan 21, 2015","540.63","535.38","540.67","533.82","67.61M","0.99%"
"Jan 20, 2015","535.33","539.95","540.15","532.86","70.55M","-0.84%"
"Jan 19, 2015","539.87","526.81","539.87","526.81","57.09M","2.53%"
"Jan 16, 2015","526.57","527.59","530.81","522.11","73.04M","-0.21%"
"Jan 15, 2015","527.66","523.29","529.50","514.99","94.24M","0.93%"
"Jan 14, 2015","522.79","529.36","529.81","519.40","86.84M","-1.36%"
"Jan 13, 2015","530.00","520.76","532.04","519.80","96.50M","1.77%"
"Jan 12, 2015","520.77","527.71","527.96","520.12","65.26M","-1.31%"
"Jan 09, 2015","527.67","526.97","531.81","526.56","81.65M","0.05%"
"Jan 08, 2015","527.42","520.97","528.51","520.97","98.17M","1.28%"
"Jan 07, 2015","520.75","517.26","522.80","513.16","83.19M","0.67%"
"Jan 06, 2015","517.27","512.96","518.01","508.70","76.12M","0.85%"
"Jan 05, 2015","512.92","526.41","529.84","512.46","82.42M","-2.56%"
"Jan 02, 2015","526.41","523.93","528.52","520.16","52.07M","0.52%"
"Dec 30, 2014","523.68","528.47","528.60","522.18","60.05M","-0.94%"
"Dec 29, 2014","528.64","530.38","532.76","525.58","40.18M","-0.40%"
"Dec 23, 2014","530.77","529.57","530.91","526.79","60.63M","0.41%"
"Dec 22, 2014","528.62","527.09","535.50","525.98","98.77M","0.30%"
"Dec 19, 2014","527.04","523.68","528.47","516.54","132.45M","0.65%"
"Dec 18, 2014","523.62","503.33","523.62","503.32","146.92M","4.04%"
"Dec 17, 2014","503.27","487.70","503.38","487.42","205.72M","3.20%"
"Dec 16, 2014","487.67","492.83","493.96","483.68","146.02M","-1.07%"
"Dec 15, 2014","492.95","495.91","501.80","492.52","89.13M","-0.63%"
"Dec 12, 2014","496.10","503.95","503.99","495.55","89.95M","-1.57%"
"Dec 11, 2014","504.02","505.59","507.35","501.29","78.68M","-0.30%"
"Dec 10, 2014","505.55","504.10","509.52","503.90","70.81M","0.28%"
"Dec 09, 2014","504.13","512.27","512.28","501.89","101.70M","-1.60%"
"Dec 08, 2014","512.35","518.07","518.48","510.92","63.77M","-1.11%"
"Dec 05, 2014","518.09","520.26","520.45","516.52","66.10M","-0.28%"
"Dec 04, 2014","519.54","525.22","526.67","517.56","87.43M","-1.08%"
"Dec 03, 2014","525.23","520.55","525.69","520.55","90.21M","0.90%"
"Dec 02, 2014","520.54","514.59","525.58","514.59","104.78M","1.17%"
"Dec 01, 2014","514.53","515.95","516.87","506.34","104.35M","-0.28%"
"Nov 28, 2014","515.97","531.63","531.98","511.05","116.30M","-2.95%"
"Nov 27, 2014","531.66","545.03","545.12","530.86","89.93M","-2.52%"
"Nov 26, 2014","545.41","553.01","553.06","545.02","66.61M","-1.59%"
"Nov 25, 2014","554.25","555.70","556.12","550.88","72.87M","-0.26%"
"Nov 24, 2014","555.69","555.34","558.34","554.54","72.48M","0.08%"
"Nov 21, 2014","555.27","549.51","557.32","549.45","79.26M","1.04%"
"Nov 20, 2014","549.53","551.06","553.46","547.20","70.98M","-0.28%"
"Nov 19, 2014","551.08","549.89","553.30","548.14","63.26M","0.22%"
"Nov 18, 2014","549.89","547.28","554.23","547.27","60.79M","0.46%"
"Nov 17, 2014","547.36","547.02","548.78","541.27","58.68M","0.02%"
"Nov 14, 2014","547.26","535.80","547.72","535.58","75.49M","2.14%"
"Nov 13, 2014","535.81","539.30","541.06","534.00","74.29M","-0.63%"
"Nov 12, 2014","539.20","541.49","542.88","537.61","74.79M","-0.42%"
"Nov 11, 2014","541.50","539.77","541.81","538.65","74.15M","0.37%"
"Nov 10, 2014","539.53","536.03","542.61","536.03","78.34M","0.66%"
"Nov 07, 2014","536.00","533.11","538.82","533.11","93.60M","0.55%"
"Nov 06, 2014","533.07","533.72","537.46","531.03","113.71M","-0.12%"
"Nov 05, 2014","533.72","526.50","533.82","525.26","82.08M","1.37%"
"Nov 04, 2014","526.51","533.37","533.37","525.72","130.64M","-1.34%"
"Nov 03, 2014","533.64","534.28","538.44","532.86","73.36M","-0.06%"
"Oct 31, 2014","533.94","530.74","538.19","530.74","88.93M","0.63%"
"Oct 30, 2014","530.60","535.99","536.54","523.05","91.67M","-0.98%"
"Oct 29, 2014","535.84","529.91","537.58","527.36","81.44M","1.12%"
"Oct 28, 2014","529.89","522.22","529.98","522.19","57.12M","1.48%"
"Oct 27, 2014","522.18","524.50","531.84","519.56","65.09M","-0.36%"
"Oct 24, 2014","524.07","523.59","525.40","521.95","78.19M","0.10%"
"Oct 23, 2014","523.55","524.84","525.94","515.34","91.09M","-0.25%"
"Oct 22, 2014","524.84","518.32","524.84","513.63","99.18M","1.27%"
"Oct 21, 2014","518.28","500.33","518.28","498.17","114.93M","3.58%"
"Oct 20, 2014","500.36","506.03","507.41","497.12","81.86M","-1.09%"
"Oct 17, 2014","505.89","486.77","505.90","486.77","103.70M","3.96%"
"Oct 16, 2014","486.64","500.43","505.29","482.03","130.48M","-2.75%"
"Oct 15, 2014","500.42","510.49","512.42","493.13","127.91M","-1.97%"
"Oct 14, 2014","510.49","508.21","514.44","505.04","94.89M","0.45%"
"Oct 13, 2014","508.22","505.03","513.09","500.20","79.37M","0.63%"
"Oct 10, 2014","505.03","514.66","514.66","503.32","110.49M","-1.90%"
"Oct 09, 2014","514.79","521.99","530.55","514.23","96.14M","-1.37%"
"Oct 08, 2014","521.96","525.71","525.71","518.53","101.46M","-0.72%"
"Oct 07, 2014","525.77","534.74","534.74","523.39","93.20M","-1.68%"
"Oct 06, 2014","534.76","534.30","536.94","530.64","60.26M","0.05%"
"Oct 03, 2014","534.50","536.01","541.57","532.49","66.23M","-0.27%"
"Oct 02, 2014","535.94","551.23","551.23","535.79","97.51M","-2.82%"
"Oct 01, 2014","551.49","557.80","558.36","550.14","62.75M","-1.14%"
"Sep 30, 2014","557.87","555.73","559.44","555.63","58.62M","0.42%"
